source_id,time,filter,mag
S251112cm_200Mpc,3.2,z,20.287563422233344
S251112cm_200Mpc,3.3000000000000003,g,22.749882520930125
S251112cm_200Mpc,3.3000000000000003,i,21.293227829826968
S251112cm_200Mpc,3.3000000000000003,r,21.615180797886175
S251112cm_200Mpc,3.3000000000000003,u,24.953634388450105
S251112cm_200Mpc,3.3000000000000003,y,20.088916115741988
S251112cm_200Mpc,3.3000000000000003,z,20.36197863594485
S251112cm_200Mpc,3.4000000000000004,g,22.86138131598949
S251112cm_200Mpc,3.4000000000000004,i,21.369549755467354
S251112cm_200Mpc,3.4000000000000004,r,21.70838725064342
S251112cm_200Mpc,3.4000000000000004,u,25.05759845868062
S251112cm_200Mpc,3.4000000000000004,y,20.14834807536125
S251112cm_200Mpc,3.4000000000000004,z,20.43012502591422
S251112cm_200Mpc,3.5000000000000004,g,22.96512978581675
S251112cm_200Mpc,3.5000000000000004,i,21.43958816325517
S251112cm_200Mpc,3.5000000000000004,r,21.79451618273626
S251112cm_200Mpc,3.5000000000000004,u,25.160442231920623
S251112cm_200Mpc,3.5000000000000004,y,20.205572473279208
S251112cm_200Mpc,3.5000000000000004,z,20.49492123541639
S251112cm_200Mpc,3.6,g,23.067043991482677
S251112cm_200Mpc,3.6,i,21.50731534997739
S251112cm_200Mpc,3.6,r,21.878337971454766
S251112cm_200Mpc,3.6,u,25.266014264894757
S251112cm_200Mpc,3.6,y,20.263479257803134
S251112cm_200Mpc,3.6,z,20.559596004090523
S251112cm_200Mpc,3.7,g,23.167128085137378
S251112cm_200Mpc,3.7,i,21.57296563680638
S251112cm_200Mpc,3.7,r,21.95991785180776
S251112cm_200Mpc,3.7,u,25.371660261475018
S251112cm_200Mpc,3.7,y,20.32180679014605
S251112cm_200Mpc,3.7,z,20.623914049235843
S251112cm_200Mpc,3.8000000000000003,g,23.26043237947611
S251112cm_200Mpc,3.8000000000000003,i,21.633703576370237
S251112cm_200Mpc,3.8000000000000003,r,22.035469166324802
S251112cm_200Mpc,3.8000000000000003,u,25.469945290149248
S251112cm_200Mpc,3.8000000000000003,y,20.377625484694892
S251112cm_200Mpc,3.8000000000000003,z,20.68480306956787
S251112cm_200Mpc,3.9000000000000004,g,23.344307008547858
S251112cm_200Mpc,3.9000000000000004,i,21.68832424228097
S251112cm_200Mpc,3.9000000000000004,r,22.10330045502361
S251112cm_200Mpc,3.9000000000000004,u,25.556966447681972
S251112cm_200Mpc,3.9000000000000004,y,20.429305820413486
S251112cm_200Mpc,3.9000000000000004,z,20.740676549888526
S251112cm_200Mpc,4.0,g,23.42209912454919
S251112cm_200Mpc,4.0,i,21.73954311283841
S251112cm_200Mpc,4.0,r,22.16676625038169
S251112cm_200Mpc,4.0,u,25.636214152757372
S251112cm_200Mpc,4.0,y,20.478571820736594
S251112cm_200Mpc,4.0,z,20.79361941410859
S251112cm_200Mpc,4.1,g,23.49985308951058
S251112cm_200Mpc,4.1,i,21.7917127719255
S251112cm_200Mpc,4.1,r,22.2313730825416
S251112cm_200Mpc,4.1,u,25.71445170606308
S251112cm_200Mpc,4.1,y,20.528702978553763
S251112cm_200Mpc,4.1,z,20.8473791777674
S251112cm_200Mpc,4.2,g,23.581640963780735
S251112cm_200Mpc,4.2,i,21.847687855811515
S251112cm_200Mpc,4.2,r,22.300744732869727
S251112cm_200Mpc,4.2,u,25.79619017992972
S251112cm_200Mpc,4.2,y,20.581866963025078
S251112cm_200Mpc,4.2,z,20.904454818486947
S251112cm_200Mpc,4.3,g,23.66720456272662
S251112cm_200Mpc,4.3,i,21.90729130330627
S251112cm_200Mpc,4.3,r,22.37456960916373
S251112cm_200Mpc,4.3,u,25.88099711651934
S251112cm_200Mpc,4.3,y,20.637649274143488
S251112cm_200Mpc,4.3,z,20.964518932387968
S251112cm_200Mpc,4.3999999999999995,g,23.752767543966165
S251112cm_200Mpc,4.3999999999999995,i,21.96794119403829
S251112cm_200Mpc,4.3999999999999995,r,22.44936382935488
S251112cm_200Mpc,4.3999999999999995,u,25.964549206384476
S251112cm_200Mpc,4.3999999999999995,y,20.693469276781514
S251112cm_200Mpc,4.3999999999999995,z,21.024886977282847
S251112cm_200Mpc,4.5,g,23.834215074917953
S251112cm_200Mpc,4.5,i,22.02680234124979
S251112cm_200Mpc,4.5,r,22.52129841193529
S251112cm_200Mpc,4.5,u,26.042310027275576
S251112cm_200Mpc,4.5,y,20.74655500566713
S251112cm_200Mpc,4.5,z,21.082627067590128
S251112cm_200Mpc,4.6,g,23.909770044159437
S251112cm_200Mpc,4.6,i,22.082571520458725
S251112cm_200Mpc,4.6,r,22.58858405506569
S251112cm_200Mpc,4.6,u,26.11255231206452
S251112cm_200Mpc,4.6,y,20.795662305818347
S251112cm_200Mpc,4.6,z,21.13639502071505
S251112cm_200Mpc,4.7,g,23.980278456081614
S251112cm_200Mpc,4.7,i,22.135661411057
S251112cm_200Mpc,4.7,r,22.651719985122707
S251112cm_200Mpc,4.7,u,26.176634318683014
S251112cm_200Mpc,4.7,y,20.841247221444192
S251112cm_200Mpc,4.7,z,21.186624617927624
S251112cm_200Mpc,4.8,g,24.04803830823649
S251112cm_200Mpc,4.8,i,22.18743016272966
S251112cm_200Mpc,4.8,r,22.71246308371781
S251112cm_200Mpc,4.8,u,26.237630782345782
S251112cm_200Mpc,4.8,y,20.884694456280943
S251112cm_200Mpc,4.8,z,21.234714155645538
S251112cm_200Mpc,4.9,g,24.115683557371558
S251112cm_200Mpc,4.9,i,22.239454676636264
S251112cm_200Mpc,4.9,r,22.772846944073308
S251112cm_200Mpc,4.9,u,26.299022811063963
S251112cm_200Mpc,4.9,y,20.92758163637796
S251112cm_200Mpc,4.9,z,21.282266894032894
S251112cm_200Mpc,5.0,g,24.18552843667591
S251112cm_200Mpc,5.0,i,22.29309240064203
S251112cm_200Mpc,5.0,r,22.834631050146484
S251112cm_200Mpc,5.0,u,26.363891432144573
S251112cm_200Mpc,5.0,y,20.971277808264624
S251112cm_200Mpc,5.0,z,21.33065587199871
S251112cm_200Mpc,5.1,g,24.259109070893643
S251112cm_200Mpc,5.1,i,22.349190995380102
S251112cm_200Mpc,5.1,r,22.898938612293946
S251112cm_200Mpc,5.1,u,26.434324889884145
S251112cm_200Mpc,5.1,y,21.016690991076253
S251112cm_200Mpc,5.1,z,21.38077979696081
S251112cm_200Mpc,5.2,g,24.336725147610114
S251112cm_200Mpc,5.2,i,22.407803771662543
S251112cm_200Mpc,5.2,r,22.965926182937224
S251112cm_200Mpc,5.2,u,26.510829021572064
S251112cm_200Mpc,5.2,y,21.064044808613843
S251112cm_200Mpc,5.2,z,21.432810369297155
S251112cm_200Mpc,5.3,g,24.41713275816878
S251112cm_200Mpc,5.3,i,22.467990752765708
S251112cm_200Mpc,5.3,r,23.034555825592534
S251112cm_200Mpc,5.3,u,26.591928964341996
S251112cm_200Mpc,5.3,y,21.112721159659028
S251112cm_200Mpc,5.3,z,21.486036439474177
S251112cm_200Mpc,5.4,g,24.497752937911812
S251112cm_200Mpc,5.4,i,22.527963356358757
S251112cm_200Mpc,5.4,r,23.10276605589503
S251112cm_200Mpc,5.4,u,26.6744292170335
S251112cm_200Mpc,5.4,y,21.161380164902923
S251112cm_200Mpc,5.4,z,21.538991641564188
S251112cm_200Mpc,5.5,g,24.575542673963078
S251112cm_200Mpc,5.5,i,22.585636238187845
S251112cm_200Mpc,5.5,r,23.16815516316634
S251112cm_200Mpc,5.5,u,26.7545317098786
S251112cm_200Mpc,5.5,y,21.20841467553972
S251112cm_200Mpc,5.5,z,21.589936908063535
S251112cm_200Mpc,5.6,g,24.648127742576634
S251112cm_200Mpc,5.6,i,22.63936092376519
S251112cm_200Mpc,5.6,r,23.22885276697434
S251112cm_200Mpc,5.6,u,26.82926303282863
S251112cm_200Mpc,5.6,y,21.252552318508513
S251112cm_200Mpc,5.6,z,21.637498092505865
S251112cm_200Mpc,5.7,g,24.714557320491558
S251112cm_200Mpc,5.7,i,22.688405859781007
S251112cm_200Mpc,5.7,r,23.284108681807673
S251112cm_200Mpc,5.7,u,26.897439853497872
S251112cm_200Mpc,5.7,y,21.293245927449455
S251112cm_200Mpc,5.7,z,21.681087423785375
S251112cm_200Mpc,5.8,g,24.77537743966942
S251112cm_200Mpc,5.8,i,22.73300839722374
S251112cm_200Mpc,5.8,r,23.334349324378216
S251112cm_200Mpc,5.8,u,26.95977044558834
S251112cm_200Mpc,5.8,y,21.330728570546334
S251112cm_200Mpc,5.8,z,21.72095585744143
S251112cm_200Mpc,5.9,g,24.83224386675259
S251112cm_200Mpc,5.9,i,22.774122803942696
S251112cm_200Mpc,5.9,r,23.380875263269218
S251112cm_200Mpc,5.9,u,27.01836652137548
S251112cm_200Mpc,5.9,y,21.365805863457055
S251112cm_200Mpc,5.9,z,21.75797057143339
S251112cm_200Mpc,6.0,g,24.88741714324464
S251112cm_200Mpc,6.0,i,22.813096572574736
S251112cm_200Mpc,6.0,r,23.425465750554128
S251112cm_200Mpc,6.0,u,27.076121708423862
S251112cm_200Mpc,6.0,y,21.39960068540597
S251112cm_200Mpc,6.0,z,21.79334177250535
S251112cm_200Mpc,6.1,g,24.94332028434215
S251112cm_200Mpc,6.1,i,22.85138733649593
S251112cm_200Mpc,6.1,r,23.47003531768972
S251112cm_200Mpc,6.1,u,27.13613079183075
S251112cm_200Mpc,6.1,y,21.433320966888047
S251112cm_200Mpc,6.1,z,21.82837327021308
S251112cm_200Mpc,6.2,g,25.00215849161384
S251112cm_200Mpc,6.2,i,22.890334177349423
S251112cm_200Mpc,6.2,r,23.516328638873897
S251112cm_200Mpc,6.2,u,27.201200857318494
S251112cm_200Mpc,6.2,y,21.46806682976962
S251112cm_200Mpc,6.2,z,21.864258287583347
S251112cm_200Mpc,6.3,g,25.0655217893908
S251112cm_200Mpc,6.3,i,22.9309168189978
S251112cm_200Mpc,6.3,r,23.565607424729222
S251112cm_200Mpc,6.3,u,27.273311404631627
S251112cm_200Mpc,6.3,y,21.504627584152164
S251112cm_200Mpc,6.3,z,21.901859725682765
S251112cm_200Mpc,6.4,g,25.134013852212426
S251112cm_200Mpc,6.4,i,22.973536601065867
S251112cm_200Mpc,6.4,r,23.618351509584393
S251112cm_200Mpc,6.4,u,27.353102234944473
S251112cm_200Mpc,6.4,y,21.543293856445345
S251112cm_200Mpc,6.4,z,21.94151168434734
S251112cm_200Mpc,6.5,g,25.207051476667647
S251112cm_200Mpc,6.5,i,23.01789969348567
S251112cm_200Mpc,6.5,r,23.67409424285293
S251112cm_200Mpc,6.5,u,27.43959551128198
S251112cm_200Mpc,6.5,y,21.583757628364488
S251112cm_200Mpc,6.5,z,21.982909974935083
S251112cm_200Mpc,6.6,g,25.28305007516645
S251112cm_200Mpc,6.6,i,23.0631269903918
S251112cm_200Mpc,6.6,r,23.731569239438144
S251112cm_200Mpc,6.6,u,27.53045326313664
S251112cm_200Mpc,6.6,y,21.625203764759164
S251112cm_200Mpc,6.6,z,22.02521116806903
S251112cm_200Mpc,6.7,g,25.36005436446313
S251112cm_200Mpc,6.7,i,23.108123380921334
S251112cm_200Mpc,6.7,r,23.789211202096624
S251112cm_200Mpc,6.7,u,27.62283516240415
S251112cm_200Mpc,6.7,y,21.66662767463828
S251112cm_200Mpc,6.7,z,22.067370733869367
S251112cm_200Mpc,6.8,g,25.436499758178904
S251112cm_200Mpc,6.8,i,23.152026366395063
S251112cm_200Mpc,6.8,r,23.84575856014216
S251112cm_200Mpc,6.8,u,27.714443463882247
S251112cm_200Mpc,6.8,y,21.70721939388369
S251112cm_200Mpc,6.8,z,22.108555772459553
S251112cm_200Mpc,6.9,g,25.511736132078177
S251112cm_200Mpc,6.9,i,23.194511913923442
S251112cm_200Mpc,6.9,r,23.900675671792236
S251112cm_200Mpc,6.9,u,27.804239708307676
S251112cm_200Mpc,6.9,y,21.746635554117464
S251112cm_200Mpc,6.9,z,22.14842871034438
S251112cm_200Mpc,7.0,g,25.586090823269462
S251112cm_200Mpc,7.0,i,23.235836177310066
S251112cm_200Mpc,7.0,r,23.954206355637353
S251112cm_200Mpc,7.0,u,27.892526866024745
S251112cm_200Mpc,7.0,y,21.785025826355657
S251112cm_200Mpc,7.0,z,22.187181542420355
S251112cm_200Mpc,7.1,g,25.66056653052648
S251112cm_200Mpc,7.1,i,23.276659897440663
S251112cm_200Mpc,7.1,r,24.007140009077673
S251112cm_200Mpc,7.1,u,27.980547129366773
S251112cm_200Mpc,7.1,y,21.822893091778305
S251112cm_200Mpc,7.1,z,22.225381507052884
S251112cm_200Mpc,7.2,g,25.73639125669249
S251112cm_200Mpc,7.2,i,23.31778815385652
S251112cm_200Mpc,7.2,r,24.060472200104655
S251112cm_200Mpc,7.2,u,28.069874975572866
S251112cm_200Mpc,7.2,y,21.860867172766568
S251112cm_200Mpc,7.2,z,22.263733989874204
S251112cm_200Mpc,7.3,g,25.814600450968662
S251112cm_200Mpc,7.3,i,23.359931734817877
S251112cm_200Mpc,7.3,r,24.115079330246715
S251112cm_200Mpc,7.3,u,28.16186079842006
S251112cm_200Mpc,7.3,y,21.89949858250345
S251112cm_200Mpc,7.3,z,22.302858546314955
S251112cm_200Mpc,7.4,g,25.895716563857363
S251112cm_200Mpc,7.4,i,23.403522154979278
S251112cm_200Mpc,7.4,r,24.17149205700653
S251112cm_200Mpc,7.4,u,28.257216832517777
S251112cm_200Mpc,7.4,y,21.939110060382678
S251112cm_200Mpc,7.4,z,22.343130652878553
S251112cm_200Mpc,7.5,g,25.979602522436274
S251112cm_200Mpc,7.5,i,23.44862490767695
S251112cm_200Mpc,7.5,r,24.229772617070537
S251112cm_200Mpc,7.5,u,28.355814747815913
S251112cm_200Mpc,7.5,y,21.97971159531109
S251112cm_200Mpc,7.5,z,22.384596685172934
S251112cm_200Mpc,7.6,g,26.06545103471404
S251112cm_200Mpc,7.6,i,23.494929341489332
S251112cm_200Mpc,7.6,r,24.289513418108598
S251112cm_200Mpc,7.6,u,28.456684354790703
S251112cm_200Mpc,7.6,y,22.021009325544174
S251112cm_200Mpc,7.6,z,22.42697196484024
S251112cm_200Mpc,7.7,g,26.151976096548058
S251112cm_200Mpc,7.7,i,23.54185751492213
S251112cm_200Mpc,7.7,r,24.349964851565574
S251112cm_200Mpc,7.7,u,28.558242260003784
S251112cm_200Mpc,7.7,y,22.062478081693953
S251112cm_200Mpc,7.7,z,22.46972926558361
S251112cm_200Mpc,7.8,g,26.237700866675958
S251112cm_200Mpc,7.8,i,23.588711214793342
S251112cm_200Mpc,7.8,r,24.41022819215275
S251112cm_200Mpc,7.8,u,28.658657179210916
S251112cm_200Mpc,7.8,y,22.103503030124003
S251112cm_200Mpc,7.8,z,22.51223773770361
S251112cm_200Mpc,7.9,g,26.321273462452968
S251112cm_200Mpc,7.9,i,23.634854924064918
S251112cm_200Mpc,7.9,r,24.469485220119275
S251112cm_200Mpc,7.9,u,28.75625858919484
S251112cm_200Mpc,7.9,y,22.143521608936815
S251112cm_200Mpc,7.9,z,22.55392453613083
S251112cm_200Mpc,8.0,g,26.401735386165086
S251112cm_200Mpc,8.0,i,23.679855898330302
S251112cm_200Mpc,8.0,r,24.5271687483729
S251112cm_200Mpc,8.0,u,28.849852936167082
S251112cm_200Mpc,8.0,y,22.18214973801944
S251112cm_200Mpc,8.0,z,22.59439823406291
S251112cm_200Mpc,8.1,g,26.478641144312096
S251112cm_200Mpc,8.1,i,23.723551158213432
S251112cm_200Mpc,8.1,r,24.583055531487272
S251112cm_200Mpc,8.1,u,28.93889188950339
S251112cm_200Mpc,8.1,y,22.219235394880265
S251112cm_200Mpc,8.1,z,22.633511681650706
S251112cm_200Mpc,8.2,g,26.55206288199801
S251112cm_200Mpc,8.2,i,23.766049565073708
S251112cm_200Mpc,8.2,r,24.63726782131284
S251112cm_200Mpc,8.2,u,29.023480032177513
S251112cm_200Mpc,8.2,y,22.25486221586273
S251112cm_200Mpc,8.2,z,22.67136562850002
S251112cm_200Mpc,8.3,g,26.622514456010606
S251112cm_200Mpc,8.3,i,23.80768711013632
S251112cm_200Mpc,8.3,r,24.690219434042394
S251112cm_200Mpc,8.3,u,29.104273229733785
S251112cm_200Mpc,8.3,y,22.289316322928585
S251112cm_200Mpc,8.3,z,22.70826584120832
S251112cm_200Mpc,8.4,g,26.69082493131724
S251112cm_200Mpc,8.4,i,23.848961359472646
S251112cm_200Mpc,8.4,r,24.74253281810619
S251112cm_200Mpc,8.4,u,29.182326203415485
S251112cm_200Mpc,8.4,y,22.32302604161302
S251112cm_200Mpc,8.4,z,22.744666564264374
S251112cm_200Mpc,8.5,g,26.758013920433775
S251112cm_200Mpc,8.5,i,23.890459348959507
S251112cm_200Mpc,8.5,r,24.794954880720496
S251112cm_200Mpc,8.5,u,29.258945763843702
S251112cm_200Mpc,8.5,y,22.3565061885871
S251112cm_200Mpc,8.5,z,22.781109030232408
S251112cm_200Mpc,8.6,g,26.825177719749966
S251112cm_200Mpc,8.6,i,23.93279634740252
S251112cm_200Mpc,8.6,r,24.848272464442125
