source_id,time,filter,mag
S251112cm_100Mpc,6.7,z,20.954872985436143
S251112cm_100Mpc,6.8,g,23.909554703403323
S251112cm_100Mpc,6.8,i,21.419364336479997
S251112cm_100Mpc,6.8,r,22.228028178067007
S251112cm_100Mpc,6.8,u,26.16053418840923
S251112cm_100Mpc,6.8,y,20.26446947512181
S251112cm_100Mpc,6.8,z,20.99456519686904
S251112cm_100Mpc,6.9,g,23.98241410599398
S251112cm_100Mpc,6.9,i,21.460800844974244
S251112cm_100Mpc,6.9,r,22.27835766730324
S251112cm_100Mpc,6.9,u,26.247090155470865
S251112cm_100Mpc,6.9,y,20.30342104696895
S251112cm_100Mpc,6.9,z,21.03334185161551
S251112cm_100Mpc,7.0,g,24.055522707703226
S251112cm_100Mpc,7.0,i,21.50193026794834
S251112cm_100Mpc,7.0,r,22.328386658623973
S251112cm_100Mpc,7.0,u,26.33455568375398
S251112cm_100Mpc,7.0,y,20.34200732699195
S251112cm_100Mpc,7.0,z,21.071872540750533
S251112cm_100Mpc,7.1,g,24.130087768917683
S251112cm_100Mpc,7.1,i,21.543532846580675
S251112cm_100Mpc,7.1,r,22.37909672311855
S251112cm_100Mpc,7.1,u,26.424420607618455
S251112cm_100Mpc,7.1,y,20.38092938979758
S251112cm_100Mpc,7.1,z,21.110850875083933
S251112cm_100Mpc,7.2,g,24.206949175219396
S251112cm_100Mpc,7.2,i,21.586194254425358
S251112cm_100Mpc,7.2,r,22.431223340890195
S251112cm_100Mpc,7.2,u,26.51769125649014
S251112cm_100Mpc,7.2,y,20.420700908684278
S251112cm_100Mpc,7.2,z,21.150787765645227
S251112cm_100Mpc,7.3,g,24.28634374656704
S251112cm_100Mpc,7.3,i,21.630168498757975
S251112cm_100Mpc,7.3,r,22.485076981073355
S251112cm_100Mpc,7.3,u,26.614567732090265
S251112cm_100Mpc,7.3,y,20.46151112028555
S251112cm_100Mpc,7.3,z,21.1918837518179
S251112cm_100Mpc,7.4,g,24.367821481864606
S251112cm_100Mpc,7.4,i,21.675330247694934
S251112cm_100Mpc,7.4,r,22.5404890438391
S251112cm_100Mpc,7.4,u,26.71435292116475
S251112cm_100Mpc,7.4,y,20.503179245065468
S251112cm_100Mpc,7.4,z,21.233983499623843
S251112cm_100Mpc,7.5,g,24.45035922061144
S251112cm_100Mpc,7.5,i,21.72122907930656
S251112cm_100Mpc,7.5,r,22.596879475907897
S251112cm_100Mpc,7.5,u,26.815581623858762
